"Images","Title","Description","Brand","Condition","Primary Color","Secondary Color","Tags","Sku","Category","Price","Status","Listed Date","Sold Date","Shipped Date","Listing Platforms","Sold Platform","Internal Notes","Price Sold","Cost of Goods","Marketplace Fees","Shipping Expenses","Labels","Quantity Left","Quantity Sold"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/5452962e-f970-4542-886b-b96a823caec5.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Columbia Sportswear Packable Windbreaker Jacket Large Blue Lightweight Nylon","Columbia Sportswear lightweight windbreaker jacket in a classic blue. Features a full zip front, packable design (into its own pocket), and a mesh lining for breathability. 

Size: Large (Men's)

Condition: Pre-Owned - Good. See photos for details.

Measurements: See photos for measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Columbia","Pre-Owned - Good","Blue","","Columbia, Windbreaker, Packable, Hiking, Gorpcore, Rain Jacket, Nylon","undefined","Coats, Jackets & Vests","22","Active","2026-02-08","","","eBay, Mercari, Depop, Poshmark","","","","4.24","","","A10, cog:4.24, LLBeanColumbiaREI","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/219da284-4514-4816-ad78-b6f8a484cc13.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Old Navy Size 2 High Rise OG Straight Denim Shorts Medium Blue Women's","Classic high-rise denim shorts from Old Navy in a medium blue wash. Features O.G. Straight fit with Secret-Smooth Pockets. Stretch denim in 87% Cotton, 12% Polyester, 1% Spandex.

Size: 2

Condition: Good pre-owned condition with natural distressing on raw hem. See photos for details.

Measurements: See photos for measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Old Navy","Pre-Owned - Good","Blue","","oldnavy, denim shorts, high rise, og straight, medium blue, women's shorts, summer, casual, streetwear, raw hem","","Shorts","12.99","Sold","2026-02-14","2026-03-06","","eBay","eBay","","11","2.43","4.78","0","denimcutoffs, A17, raghouse, cog:2.43","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/ec270d43-6183-401d-8068-cadbb63b016c.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Patrons of Peace floral smocked peplum blouse S","Boho floral smocked blouse with fluttery peplum hem. Super stretchy all-over smocking with colorful tropical floral print – short sleeves and soft rayon feel keep it breezy and comfy.

Excellent pre-owned condition.
","Patrons of Peace","Pre-Owned - Excellent","Red","Blue","y2kstyle, floralblouse, festivaltop, peplumblouse, smockedtop","","Tops","14","Active","2025-07-11","","","eBay, Mercari, Depop, Poshmark","","og tp: 8, 7","","1.24","","","raghouse, clothing, A3, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/bb196e58-b56e-4766-bf43-69bd84a29300.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Epic Lifestyles anchor logo crop tee black y2k","Cropped baby tee with chest anchor logo. Crew neck, short sleeves, soft knit with light stretch. Condition: Good preowned; normal wash wear/lint from black fabric.","Epic Lifestyles","Pre-Owned - Good","Black","White","nautical, anchor, crop top, baby tee, y2k, streetwear, minimalist, graphic tee, summer, festival, casual, black tee","","Tops","14","Active","2025-08-24","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4","","1.24","","","raghouse, clothing, A5, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/086fb55c-80c9-4122-9488-f9acdcf9c7df.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Vassarette Y2K Strapless Tube Top - Beige Minimalist Streetwear","Y2K minimalist Vassarette strapless tube top with a classic, pullover silhouette in solid beige.

Form-fitting cropped fit in ultra-soft stretch nylon-spandex, styled for layering, dance, or streetwear.

Condition: Excellent; Flaws: None visible, see photos for details.

Measurements: See photos for full measurements.

Offers welcome! Next day shipping if ordered by 5pm CT/6pm ET. 15% off bundles of 2+ items.","Vassarette","Pre-Owned - Excellent","Beige","","","","Tops","11","Active","2025-11-02","","","eBay, Mercari, Depop, Poshmark","","og tp 9.5","","0","","","clothing, lucia, A10, 60days+, 5profit, cog:0","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/ba01dc79-6bc8-463f-8084-417e3d2129ea.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Carmelton Vintage Boho Blouse - Beige Abstract Print Relaxed Fit 80s 90s M","Vintage boho Carmelton button-up blouse with abstract botanical print in beige and cream tones.

Relaxed fit in lightweight crinkled cotton, styled for casual everyday wear or layering. Features classic collar, long sleeves, and curved hem with natural tribal-inspired pattern throughout.

Condition: Good vintage condition with light wear consistent with age. Flaws: Small spot visible near front placket (see photo). See photos for details.

Measurements: See photos for full measurements.

Open to offers! Happy to bundle. Ships next business day.","Carmelton","Pre-Owned - Good","Beige","Cream","","","Tops","22","Active","2025-10-23","","","eBay, Etsy, Mercari, Depop, Poshmark","","og tp 18","","1.25","","","raghouse, Secretary Blouses, A6, cog:1.25, clothing, 60days+","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a0c3a63c-737b-4a16-bcc2-25222fe0e59b.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Joanna textured semi-sheer button front blouse black short sleeve M Y2K","Lightweight textured button-front blouse in charcoal/black with a relaxed, drapey fit. Soft, semi-sheer poly with subtle grid/dobby texture. Y2K/minimalist vibe; easy office-to-weekend layering. Condition: Good.","Joanna","Pre-Owned - Good","Black","","","","Tops","15.99","Sold","2025-09-24","2025-10-15","","Depop","Depop","sleeve:
length:
p2p:
og tp: 4","5.25","1.24","0.86","0","raghouse, clothing, A7","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/9a60b8d8-3bbb-47d3-aa52-d6a542136b9a.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","J.CREW Preppy Open Knit Sweater Emerald Green Crew Neck Pointelle Pullover","Preppy J.CREW pullover sweater with horizontal open knit pointelle pattern in vibrant emerald green.

Relaxed crew neck fit in soft knit fabric, perfect for layering or spring/fall wear.

Size: No size tag - see photos for full measurements

Condition: Good pre-owned condition; small repair visible on body (see photo 4). See photos for details.

Measurements: See photos for full measurements

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.

","J.Crew","Pre-Owned - Good","Green","","","","Sweaters","62","Active","2025-12-03","","","eBay, Mercari, Poshmark, Depop","","Cost: $5.14 | Mat: $0.23 | Ship: $0 | Target: $27.5 | Markup: { Etsy: 35% | eBay: 50% | Depop: 85% | Poshmark: 20% | Mercari: 20% }","","5.14","","","jennysweaters, raghouse, clothing, A14","1",""
"","red ll bean rain jacket sold to bianca ","","L.L. Bean","","","","","","Coats, Jackets & Vests","20","Sold","","2025-11-17","","","In-Person","","20","0","0","0","LLBeanColumbiaREI, raghouse","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/36f23c24-60e8-4c49-97b7-3a7a81c28398.jpeg?width=1512&height=1512&fit=bounds&bg-color=fff&canvas=1512,1512","Forever 21+ cowl neck draped asymmetrical sleeveless top black 0X","Cowl-draped front with soft jersey feel and asymmetrical hem. Relaxed, slightly stretchy fit; sleeveless. Condition: gently used.","Forever 21","Pre-Owned - Excellent","Black","","cowl neck, draped front, asymmetrical hem, black top, plus size, y2k, minimalist","","Tops","14.99","Sold","2025-08-17","2025-12-23","","Depop","Depop","sleeve:
length:
p2p:
og tp: 4","2.08","1.24","0.22","0","raghouse, clothing, A5","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/e3dda6d2-897a-4aa8-a4f6-f8ab4396bfc3.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Wild Fable 0 Wide Leg Jeans Light Blue Wash","Wild Fable wide-leg high rise jeans in light blue wash with subtle fading and whiskering. Features pintuck seams down legs. Made with sustainable recycled cotton.

High rise in cotton/spandex blend, styled for all seasons.

Size: 0

Measurements:
- Waist: 14"" flat (~28"" actual)
- Rise: 9""
- Inseam: 28""
- Leg opening: 9""
- Outer seam: 38""

Material: 79% Cotton, 20% Recycled Cotton, 1% Spandex

Condition: Good pre-owned; Flaws: None. See photos for details.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Wild Fable","Pre-Owned - Good","Blue","","wild fable, wide leg, light wash, high rise, vintage, y2k, sustainable, recycled cotton, size 0","","Jeans","24","Active","2026-02-19","","","eBay, Mercari, Depop, Poshmark","","","","2.43","","","A18, cog:2.43","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/d43d34ff-6148-48a4-a2b5-6a5ab63f6bb1.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Star Wars Geeknet Grogu “The Child Plate” T-Shirt S White Graphic Tee","Grogu “The Child Plate” graphic tee in white with a classic regular fit. Soft 100% cotton jersey, tagless print. Modern Mandalorian era; dot-screen style graphic.
Condition: Good.","Geeknet","Pre-Owned - Good","White","Green","","","T-Shirts","18","Active","2025-09-28","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 3","","3.93","","","raghouse, clothing, Dirty White TV&Movie, A8, cog:3.93, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/dc913f77-d8d7-491e-8bb1-9c7360f21763.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Fifth Sun Star Wars Retro Circle Tee L Beige Han Solo Chewbacca R2-D2","Retro Star Wars graphic tee in beige with a regular fit. Soft 100% cotton. 70s-style circle print featuring Han Solo, Chewbacca, and R2-D2. Modern licensed Fifth Sun.
Condition: Good.","Fifth Sun","Pre-Owned - Good","Beige","","","","T-Shirts","18","Active","2025-09-30","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4
https://chatgpt.com/share/68dc6301-9200-8005-958c-c2c978daf93c","","3.93","","","raghouse, clothing, A8, Dirty White TV&Movie, cog:3.93, 120days+, 5profit","1",""
"","brown corduroy button up   ","","unknown","","","","","","Casual Button-Down Shirts","3","Sold","","2025-06-22","","","In-Person","sold to dom for 3 dollars ","3","1.24","0","0","closet, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/b3d451cb-eebf-45fe-b9c8-82741e202d34.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Unbranded coquette lace bralette satin shorts lingerie set red romantic y2k","Coquette lingerie set in red with romantic lace trim. Soft polyester-blend fabric. Y2K aesthetic. Sheer lace texture. Condition: gently used. See photos for measurements.","Unbranded","Pre-Owned - Good","Red","Black","coquette, lingerie set, satin shorts, lace bralette, red black, valentines, boudoir, y2k","","Bras & Bra Sets","19.99","Sold","2025-08-22","2025-10-19","","eBay","eBay","sleeve:
length:
p2p:
og tp: 5","16.99","1.24","2.69","4.76","raghouse, clothing, A5","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/abe910ad-dc99-4291-8ceb-5cd11570f79d.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Coldwater Creek Cozy Fleece Pullover Beige Quarter Zip Paw Print Casual","Cozy Coldwater Creek fleece pullover with quarter-zip and adorable paw print detail in warm beige.

Relaxed fit in soft fleece fabric, perfect for casual everyday wear and cooler weather.

Size: No size tag, likely L

Condition: Good; gently used with no major flaws. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Next day shipping if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.​","Coldwater Creek","Pre-Owned - Good","Beige","Brown","","","Sweaters","27","Active","2025-11-12","","","eBay, Mercari, Depop, Poshmark","","og tp 4","","3.65","","","clothing, raghouse, A13, A11, 60days+, Vintage Fleece, cog:3.65","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/4acb31ad-13a7-4df5-bb52-e4290e82e5dc.png?width=1202&height=1202&fit=bounds&bg-color=fff&canvas=1202,1202","Sheer Red Plaid Trim Blouse – Punk Y2K Mesh XL","Sheer red mesh cropped blouse with bold plaid tartan trim on collar and cuffs. Tie-front style with short sleeves and elastic back. Tagged XL.

Fair condition – visible sleeve fraying and a small hole (see photos).","None and/or Unknown","Pre-Owned - Good","Red","Multicolor","y2k mesh blouse, punk sheer top, plaid collar shirt, tie front blouse, red see through shirt","","Tops","24.99","Sold","2025-06-14","2025-11-01","","Depop","Depop","og tp 13","10.13","1.24","1.87","0","A1, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/059e62e6-774a-4ff1-a7bc-6219eab1890e.png?width=1454&height=1454&fit=bounds&bg-color=fff&canvas=1454,1454","Rampage Vntage Sequin Blazer – Pearl Buttons Sheer","Cream/off-white statement blazer with pearl buttons, sheer sleeves, and floral brocade panels. Mixed textures – grid mesh, jacquard floral, and iridescent polka dot accents. Tagged S – cropped, structured fit.

Gently used with vintage wear and faint marks (see photos).","Rampage","Pre-Owned - Good","Cream","","vintageblazer, 80sdoes40s, sheerjacket, sequinblazer, partyjacket","","Coats, Jackets & Vests","14","Sold","2025-06-18","2026-02-11","","Depop","Depop","og tp 26","7","1.24","0.92","0","raghouse, clothing, A2, cog:1.24, firstbox, 120days+, 5profit","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/f52c4eed-da60-4981-8de7-22ec9fc3b6f7.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","On The Verge 90s Red Button Front Camp Blouse Collared Short Sleeve Boxy M USA","Vintage 90s collared button-front camp blouse in bold red with a relaxed, boxy fit. Soft woven cotton feel; Made in USA. Minimalist staple that works for casual or office looks. Condition: Good.","On The Verge","Pre-Owned - Good","Red","Beige","90s blouse, camp shirt, red top, minimalist, boxy fit, made in USA, vintage blouse, collared, short sleeve, workwear, casual top, retro style, women medium","","Tops","27.99","Sold","2025-10-03","2025-12-15","","Etsy","Etsy","og tp 8","17.54","1.79","1.97","5.64","A9, clothing, raghouse, 80s Blouses","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/ed1609ed-708d-4dcf-b2ec-29b2cee3d14c.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Columbia 2X Gorpcore Fleece Pullover Gray Relaxed Outdoor","Classic outdoor gorpcore fleece pullover by Columbia with snap neck detail in versatile gray.

Relaxed fit fleece fabric designed for casual wear, layering, and cool weather comfort.

Size: 2X

Condition: Excellent. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Columbia","Pre-Owned - Excellent","Gray","White","","","Sweaters","47","Active","2026-01-26","","","eBay, Mercari, Depop, Poshmark","","","","4.24","","","cog:4.24, LLBeanColumbiaREI, raghouse, A11","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/26257215-9555-4092-bbc2-b3366d163c66.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Baronesa Vintage Floral Button Back Blouse Green Purple Rayon 90s Fitted USA","Vintage floral button-back blouse in soft green, purple, and ivory with fitted waist and classic 90s silhouette. Lightweight rayon fabric for airy comfort. Botanical print. Condition: No visible flaws; see photos for measurements.","Baronesa","Pre-Owned - Excellent","Green","Purple","","BAR-BLO-10-GRN-PUR","Tops","14","Active","2025-10-12","","","eBay, Mercari, Etsy, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 14","","0.64","","","raghouse, clothing, A9, 80s Blouses, cog:1.79, 90days+","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/9a4d9d13-9fe9-4baf-87fe-5ae85ddddb62.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Nintendo Entertainment System XL Back in the Day Graphic Tee White","Retro gaming Nintendo Entertainment System graphic tee with “Back in the Day” NES controller print in white/gray.

Regular fit 100% cotton jersey.

Size: XL

Condition: Good; light fading from wear. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Nintendo","Pre-Owned - Good","White","Gray","","","T-Shirts","16","Active","2026-02-02","","","eBay, Mercari, Depop, Poshmark","","","","2.93","","","cog:2.93, raghouse, dirtywhitesportstees, A17","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/14054c19-e642-41cb-8dbe-d8df9b019c0d.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","American Eagle Ribbed Knit Tank Top Mint Green High Neck Curved Hem Fitted Sz S","Ribbed knit tank in mint green with a high neckline and curved hem. Soft, stretchy recycled-blend fabric with a fitted silhouette—great as a Y2K-basic layer or on its own. Subtle rib texture. Condition: Gently used/excellent","American Eagle","Pre-Owned - Excellent","Green","","","","Tops","14","Sold","2025-09-15","2026-01-25","","eBay","eBay","sleeve:
length:
p2p:
og tp: 4","8.19","1.24","2.25","0","raghouse, clothing, A6, cog:1.24, firstbox, 120days+, 5profit","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/21d3785a-4c9f-4362-ac95-bd903943dd17.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Ekouaer L Casual Wrap Dress Olive Green Striped Sleeveless Boho","Casual Ekouaer wrap dress with side tie closure in olive green and cream stripes.

Relaxed sleeveless silhouette in soft jersey knit, styled for everyday wear or vacation.

Size: L

Condition: Fair; small hole in top right area, pilling throughout fabric. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Ekouaer","Pre-Owned - Fair","Green","Tan","","","Dresses","21","Active","2026-01-05","","","eBay, Mercari, Poshmark, Depop","","Cost: $0 | Mat: $0.23 | Ship: $0 | Target: $12 | Markup: { Etsy: 35% | eBay: 35% | Depop: 35% | Poshmark: 15% | Mercari: 5% }","","0","","","A16, clothing, andrea","1",""
